device_number,epoch_time_utc,active_seconds,device_coherence,significance
337,1775403299,3600,134.5708,Normal
337,1775403359,3600,148.501,Normal
337,1775403419,3600,129.9879,Normal
337,1775403479,3600,95.7382,Normal
337,1775403539,3600,111.9287,Normal
337,1775403599,3600,103.4542,Normal
337,1775403659,3600,165.3676,Normal
337,1775403719,3600,177.8399,Normal
337,1775403779,3600,156.5212,Normal
337,1775403839,3600,139.9467,Normal
337,1775403899,3600,168.2546,Normal
337,1775403959,3600,147.0939,Normal
337,1775404019,3600,159.5139,Normal
337,1775404079,3600,157.4039,Normal
337,1775404139,3600,133.4855,Normal
337,1775404199,3600,142.4438,Normal
337,1775404259,3600,150.2872,Normal
337,1775404319,3600,149.8124,Normal
337,1775404379,3600,126.9788,Normal
337,1775404439,3600,142.1441,Normal
337,1775404499,3600,196.2017,Normal
337,1775404559,3600,153.8845,Normal
337,1775404619,3600,171.7493,Normal
337,1775404679,3600,202.6229,Normal
337,1775404739,3600,231.2673,Normal
337,1775404799,3600,189.496,Normal
337,1775404859,3600,197.527,Normal
337,1775404919,3600,184.3238,Normal
337,1775404979,3600,176.2039,Normal
337,1775405039,3600,175.7975,Normal
337,1775405099,3600,178.9159,Normal
337,1775405159,3600,146.0141,Normal
337,1775405219,3600,134.7422,Normal
337,1775405279,3600,134.3018,Normal
337,1775405339,3600,126.612,Normal
337,1775405399,3600,160.5169,Normal
337,1775405459,3600,163.5006,Normal
337,1775405519,3600,98.5091,Normal
337,1775405579,3600,130.3889,Normal
337,1775405639,3600,113.6464,Normal
337,1775405699,3600,129.4884,Normal
337,1775405759,3600,115.6622,Normal
337,1775405819,3600,113.8568,Normal
337,1775405879,3600,120.1359,Normal
337,1775405939,3600,81.4937,Normal
337,1775405999,3600,64.0342,Normal
337,1775406059,3600,14.0097,Normal
337,1775406119,3600,46.4421,Normal
337,1775406179,3600,44.113,Normal
337,1775406239,3600,62.55,Normal
337,1775406299,3600,61.1011,Normal
337,1775406359,3600,57.2466,Normal
337,1775406419,3600,41.8276,Normal
337,1775406479,3600,21.0989,Normal
337,1775406539,3600,45.0724,Normal
337,1775406599,3600,56.364,Normal
337,1775406659,3600,37.3567,Normal
337,1775406719,3600,38.0001,Normal
337,1775406779,3600,7.8464,Normal
337,1775406839,3600,6.5299,Normal
337,1775406899,3600,4.2121,Normal
337,1775406959,3600,4.9206,Normal
337,1775407019,3600,41.1303,Normal
337,1775407079,3600,38.0015,Normal
337,1775407139,3600,30.8927,Normal
337,1775407199,3600,36.1207,Normal
337,1775407259,3600,31.9353,Normal
337,1775407319,3600,81.2781,Normal
337,1775407379,3600,47.5839,Normal
337,1775407439,3600,61.7207,Normal
337,1775407499,3600,51.2737,Normal
337,1775407559,3600,29.8717,Normal
337,1775407619,3600,11.2656,Normal
337,1775407679,3600,10.4608,Normal
337,1775407739,3600,18.2939,Normal
337,1775407799,3600,29.2689,Normal
337,1775407859,3600,77.6509,Normal
337,1775407919,3600,73.6363,Normal
337,1775407979,3600,71.4125,Normal
337,1775408039,3600,48.4579,Normal
337,1775408099,3600,28.1057,Normal
337,1775408159,3600,52.9574,Normal
337,1775408219,3600,36.1258,Normal
337,1775408279,3600,36.9357,Normal
337,1775408339,3600,5.7304,Normal
337,1775408399,3600,19.6374,Normal
337,1775408459,3600,39.8836,Normal
337,1775408519,3600,59.369,Normal
337,1775408579,3600,75.2093,Normal
337,1775408639,3600,24.9931,Normal
337,1775408699,3600,15.0134,Normal
337,1775408759,3600,1.8582,Normal
337,1775408819,3600,10.7431,Normal
337,1775408879,3600,25.8037,Normal
337,1775408939,3600,39.753,Normal
337,1775408999,3600,33.1799,Normal
337,1775409059,3600,42.0434,Normal
337,1775409119,3600,85.93,Normal
337,1775409179,3600,49.613,Normal
337,1775409239,3600,72.2488,Normal
337,1775409299,3600,63.6222,Normal
337,1775409359,3600,55.3331,Normal
337,1775409419,3600,83.0787,Normal
337,1775409479,3600,118.0905,Normal
337,1775409539,3600,135.9868,Normal
337,1775409599,3600,141.1404,Normal
337,1775409659,3600,162.2957,Normal
337,1775409719,3600,138.509,Normal
337,1775409779,3600,145.6355,Normal
337,1775409839,3600,131.6252,Normal
337,1775409899,3600,132.5726,Normal
337,1775409959,3600,164.3651,Normal
337,1775410019,3600,169.7529,Normal
337,1775410079,3600,180.998,Normal
337,1775410139,3600,180.5971,Normal
337,1775410199,3600,189.239,Normal
337,1775410259,3600,186.4699,Normal
337,1775410319,3600,185.2294,Normal
337,1775410379,3600,201.123,Normal
337,1775410439,3600,201.7286,Normal
337,1775410499,3600,188.357,Normal
337,1775410559,3600,158.8914,Normal
337,1775410619,3600,140.1852,Normal
337,1775410679,3600,165.2177,Normal
337,1775410739,3600,134.7339,Normal
337,1775410799,3600,172.1065,Normal
337,1775410859,3600,154.7816,Normal
337,1775410919,3600,103.5182,Normal
337,1775410979,3600,116.4525,Normal
337,1775411039,3600,99.1924,Normal
337,1775411099,3600,81.5873,Normal
337,1775411159,3600,112.2783,Normal
337,1775411219,3600,122.9431,Normal
337,1775411279,3600,94.9528,Normal
337,1775411339,3600,91.8306,Normal
337,1775411399,3600,100.8644,Normal
337,1775411459,3600,60.4282,Normal
337,1775411519,3600,41.6122,Normal
337,1775411579,3600,19.676,Normal
337,1775411639,3600,27.6445,Normal
337,1775411699,3600,59.1153,Normal
337,1775411759,3600,60.5437,Normal
337,1775411819,3600,80.4104,Normal
337,1775411879,3600,63.9714,Normal
337,1775411939,3600,109.3326,Normal
337,1775411999,3600,84.9562,Normal
337,1775412059,3600,15.9246,Normal
337,1775412119,3600,40.8132,Normal
337,1775412179,3600,18.4667,Normal
337,1775412239,3600,60.2938,Normal
337,1775412299,3600,70.3521,Normal
337,1775412359,3600,71.8513,Normal
337,1775412419,3600,73.0777,Normal
337,1775412479,3600,23.1111,Normal
337,1775412539,3600,51.3885,Normal
337,1775412599,3600,57.6404,Normal
337,1775412659,3600,96.6296,Normal
337,1775412719,3600,84.0096,Normal
337,1775412779,3600,106.0863,Normal
337,1775412839,3600,39.7118,Normal
337,1775412899,3600,12.7766,Normal
337,1775412959,3600,37.4163,Normal
337,1775413019,3600,3.1356,Normal
337,1775413079,3600,0.7252,Normal
337,1775413139,3600,8.9403,Normal
337,1775413199,3600,3.3091,Normal
337,1775413259,3600,10.6482,Normal
337,1775413319,3600,48.0238,Normal
337,1775413379,3600,50.809,Normal
337,1775413439,3600,55.6911,Normal
337,1775413499,3600,67.0859,Normal
337,1775413559,3600,14.5888,Normal
337,1775413619,3600,63.025,Normal
337,1775413679,3600,84.85,Normal
337,1775413739,3600,10.2323,Normal
337,1775413799,3600,25.4251,Normal
337,1775413859,3600,66.1373,Normal
337,1775413919,3600,69.8388,Normal
337,1775413979,3600,92.7203,Normal
337,1775414039,3600,85.6127,Normal
337,1775414099,3600,75.7911,Normal
337,1775414159,3600,54.7687,Normal
337,1775414219,3600,56.5537,Normal
337,1775414279,3600,37.4449,Normal
337,1775414339,3600,25.5402,Normal
337,1775414399,3600,54.3517,Normal
337,1775414459,3600,46.6549,Normal
337,1775414519,3600,36.1373,Normal
337,1775414579,3600,10.8325,Normal
337,1775414639,3600,21.1214,Normal
337,1775414699,3600,52.4623,Normal
337,1775414759,3600,66.6004,Normal
337,1775414819,3600,50.8072,Normal
337,1775414879,3600,84.8074,Normal
337,1775414939,3600,100.2549,Normal
337,1775414999,3600,91.8853,Normal
337,1775415059,3600,88.7561,Normal
337,1775415119,3600,100.9793,Normal
337,1775415179,3600,135.7688,Normal
337,1775415239,3600,128.5154,Normal
337,1775415299,3600,94.0221,Normal
337,1775415359,3600,96.9872,Normal
337,1775415419,3600,86.1699,Normal
337,1775415479,3600,86.5035,Normal
337,1775415539,3600,44.0054,Normal
337,1775415599,3600,43.2849,Normal
337,1775415659,3600,80.4186,Normal
337,1775415719,3600,47.5001,Normal
337,1775415779,3600,99.3841,Normal
337,1775415839,3600,107.5943,Normal
337,1775415899,3600,113.6889,Normal
337,1775415959,3600,106.0431,Normal
337,1775416019,3600,140.4542,Normal
337,1775416079,3600,136.3737,Normal
337,1775416139,3600,88.916,Normal
337,1775416199,3600,100.3373,Normal
337,1775416259,3600,61.3957,Normal
337,1775416319,3600,62.5581,Normal
337,1775416379,3600,89.3173,Normal
337,1775416439,3600,111.1073,Normal
337,1775416499,3600,136.4831,Normal
337,1775416559,3600,130.0482,Normal
337,1775416619,3600,134.5196,Normal
337,1775416679,3600,126.8608,Normal
337,1775416739,3600,118.6783,Normal
337,1775416799,3600,100.9988,Normal
337,1775416859,3600,130.3401,Normal
337,1775416919,3600,107.4274,Normal
337,1775416979,3600,73.2782,Normal
337,1775417039,3600,74.8675,Normal
337,1775417099,3600,82.5921,Normal
337,1775417159,3600,78.4495,Normal
337,1775417219,3600,24.861,Normal
337,1775417279,3600,26.4088,Normal
337,1775417339,3600,106.6959,Normal
337,1775417399,3600,103.4884,Normal
337,1775417459,3600,143.6617,Normal
337,1775417519,3600,119.3286,Normal
337,1775417579,3600,151.1342,Normal
337,1775417639,3600,134.5445,Normal
337,1775417699,3600,114.7081,Normal
337,1775417759,3600,104.6964,Normal
337,1775417819,3600,96.6116,Normal
337,1775417879,3600,56.415,Normal
337,1775417939,3600,53.2556,Normal
337,1775417999,3600,42.1489,Normal
337,1775418059,3600,63.9986,Normal
337,1775418119,3600,101.3693,Normal
337,1775418179,3600,85.7712,Normal
337,1775418239,3600,103.8175,Normal
337,1775418299,3600,94.1416,Normal
337,1775418359,3600,77.5989,Normal
337,1775418419,3600,97.8801,Normal
337,1775418479,3600,64.9159,Normal
337,1775418539,3600,54.451,Normal
337,1775418599,3600,52.5568,Normal
337,1775418659,3600,80.4953,Normal
337,1775418719,3600,116.2132,Normal
337,1775418779,3600,108.3168,Normal
337,1775418839,3600,100.3753,Normal
337,1775418899,3600,109.9343,Normal
337,1775418959,3600,109.8154,Normal
337,1775419019,3600,111.1607,Normal
337,1775419079,3600,126.2511,Normal
337,1775419139,3600,151.6807,Normal
337,1775419199,3600,162.9458,Normal
337,1775419259,3600,155.6221,Normal
337,1775419319,3600,180.6615,Normal
337,1775419379,3600,160.2725,Normal
337,1775419439,3600,167.7234,Normal
337,1775419499,3600,149.1392,Normal
337,1775419559,3600,163.7873,Normal
337,1775419619,3600,149.4173,Normal
337,1775419679,3600,166.4387,Normal
337,1775419739,3600,187.1697,Normal
337,1775419799,3600,166.6257,Normal
337,1775419859,3600,210.5633,Normal
337,1775419919,3600,217.8877,Normal
337,1775419979,3600,189.3772,Normal
337,1775420039,3600,208.2424,Normal
337,1775420099,3600,226.3443,Normal
337,1775420159,3600,198.304,Normal
337,1775420219,3600,184.0991,Normal
337,1775420279,3600,173.2209,Normal
337,1775420339,3600,130.732,Normal
337,1775420399,3600,100.8844,Normal
337,1775420459,3600,50.7489,Normal
337,1775420519,3600,30.1844,Normal
337,1775420579,3600,25.0999,Normal
337,1775420639,3600,10.8957,Normal
337,1775420699,3600,9.3099,Normal
337,1775420759,3600,0.9864,Normal
337,1775420819,3600,44.409,Normal
337,1775420879,3600,13.6368,Normal
337,1775420939,3600,3.6938,Normal
337,1775420999,3600,46.3958,Normal
337,1775421059,3600,53.4704,Normal
337,1775421119,3600,75.2179,Normal
337,1775421179,3600,79.7153,Normal
337,1775421239,3600,46.9848,Normal
337,1775421299,3600,68.1695,Normal
337,1775421359,3600,53.1867,Normal
337,1775421419,3600,49.4609,Normal
337,1775421479,3600,70.3495,Normal
337,1775421539,3600,71.563,Normal
337,1775421599,3600,74.9062,Normal
337,1775421659,3600,60.3388,Normal
337,1775421719,3600,25.4642,Normal
337,1775421779,3600,3.7744,Normal
337,1775421839,3600,8.0865,Normal
337,1775421899,3600,16.5055,Normal
337,1775421959,3600,37.7144,Normal
337,1775422019,3600,66.18,Normal
337,1775422079,3600,55.9039,Normal
337,1775422139,3600,53.6645,Normal
337,1775422199,3600,42.2538,Normal
337,1775422259,3600,56.0284,Normal
337,1775422319,3600,89.5677,Normal
337,1775422379,3600,72.423,Normal
337,1775422439,3600,82.0022,Normal
337,1775422499,3600,91.8437,Normal
337,1775422559,3600,91.945,Normal
337,1775422619,3600,78.8029,Normal
337,1775422679,3600,57.5755,Normal
337,1775422739,3600,70.5671,Normal
337,1775422799,3600,42.0279,Normal
337,1775422859,3600,26.5104,Normal
337,1775422919,3600,43.2918,Normal
337,1775422979,3600,12.4026,Normal
337,1775423039,3600,51.5026,Normal
337,1775423099,3600,50.7057,Normal
337,1775423159,3600,55.8267,Normal
337,1775423219,3600,81.6928,Normal
337,1775423279,3600,48.5312,Normal
337,1775423339,3600,30.8847,Normal
337,1775423399,3600,50.9491,Normal
337,1775423459,3600,95.7613,Normal
337,1775423519,3600,129.6369,Normal
337,1775423579,3600,146.4918,Normal
337,1775423639,3600,135.3712,Normal
337,1775423699,3600,176.9074,Normal
337,1775423759,3600,161.3273,Normal
337,1775423819,3600,160.8793,Normal
337,1775423879,3600,181.2522,Normal
337,1775423939,3600,141.3208,Normal
337,1775423999,3600,141.3818,Normal
337,1775424059,3600,93.2437,Normal
337,1775424119,3600,65.2437,Normal
337,1775424179,3600,5.4177,Normal
337,1775424239,3600,0.2255,Normal
337,1775424299,3600,4.0819,Normal
337,1775424359,3600,0.8256,Normal
337,1775424419,3600,9.7058,Normal
337,1775424479,3600,10.0662,Normal
337,1775424539,3600,28.0135,Normal
337,1775424599,3600,55.1884,Normal
337,1775424659,3600,64.0565,Normal
337,1775424719,3600,68.6829,Normal
337,1775424779,3600,71.3247,Normal
337,1775424839,3600,36.8199,Normal
337,1775424899,3600,63.2105,Normal
337,1775424959,3600,47.7,Normal
337,1775425019,3600,53.4995,Normal
337,1775425079,3600,71.0498,Normal
337,1775425139,3600,82.7647,Normal
337,1775425199,3600,65.0259,Normal
337,1775425259,3600,75.3984,Normal
337,1775425319,3600,103.1933,Normal
337,1775425379,3600,66.3549,Normal
337,1775425439,3600,88.2115,Normal
337,1775425499,3600,86.8805,Normal
337,1775425559,3600,80.4987,Normal
337,1775425619,3600,86.9871,Normal
337,1775425679,3600,61.8956,Normal
337,1775425739,3600,78.9619,Normal
337,1775425799,3600,102.4445,Normal
337,1775425859,3600,131.973,Normal
337,1775425919,3600,158.7056,Normal
337,1775425979,3600,159.7699,Normal
337,1775426039,3600,146.2897,Normal
337,1775426099,3600,149.3024,Normal
337,1775426159,3600,134.3635,Normal
337,1775426219,3600,187.0475,Normal
337,1775426279,3600,221.1736,Normal
337,1775426339,3600,201.3775,Normal
337,1775426399,3600,171.7693,Normal
337,1775426459,3600,155.961,Normal
337,1775426519,3600,198.1547,Normal
337,1775426579,3600,197.4832,Normal
337,1775426639,3600,167.4528,Normal
337,1775426699,3600,137.1688,Normal
337,1775426759,3600,113.2336,Normal
337,1775426819,3600,88.4776,Normal
337,1775426879,3600,144.8926,Normal
337,1775426939,3600,176.0291,Normal
337,1775426999,3600,163.5702,Normal
337,1775427059,3600,139.5064,Normal
337,1775427119,3600,102.3493,Normal
337,1775427179,3600,115.1972,Normal
337,1775427239,3600,141.3412,Normal
337,1775427299,3600,121.1833,Normal
337,1775427359,3600,145.5178,Normal
337,1775427419,3600,129.6552,Normal
337,1775427479,3600,132.5928,Normal
337,1775427539,3600,111.3316,Normal
337,1775427599,3600,82.4103,Normal
337,1775427659,3600,105.6555,Normal
337,1775427719,3600,138.1239,Normal
337,1775427779,3600,194.8497,Normal
337,1775427839,3600,186.58,Normal
337,1775427899,3600,192.8617,Normal
337,1775427959,3600,230.4955,Normal
337,1775428019,3600,226.836,Normal
337,1775428079,3600,226.0508,Normal
337,1775428139,3600,210.1862,Normal
337,1775428199,3600,194.7349,Normal
337,1775428259,3600,240.25,Normal
337,1775428319,3600,222.3365,Normal
337,1775428379,3600,213.0977,Normal
337,1775428439,3600,208.6469,Normal
337,1775428499,3600,173.675,Normal
337,1775428559,3600,171.1281,Normal
337,1775428619,3600,188.4775,Normal
337,1775428679,3600,208.0379,Normal
337,1775428739,3600,228.3436,Normal
337,1775428799,3600,240.3648,Normal
337,1775428859,3600,192.8903,Normal
337,1775428919,3600,188.7963,Normal
337,1775428979,3600,231.819,Normal
337,1775429039,3600,208.8374,Normal
337,1775429099,3600,207.6407,Normal
337,1775429159,3600,190.8696,Normal
337,1775429219,3600,175.6997,Normal
337,1775429279,3600,171.8638,Normal
337,1775429339,3600,142.3944,Normal
337,1775429399,3600,122.0862,Normal
337,1775429459,3600,84.9121,Normal
337,1775429519,3600,48.1734,Normal
337,1775429579,3600,48.1658,Normal
337,1775429639,3600,34.5939,Normal
337,1775429699,3600,2.9266,Normal
337,1775429759,3600,7.2552,Normal
337,1775429819,3600,47.2153,Normal
337,1775429879,3600,61.5749,Normal
337,1775429939,3600,69.7717,Normal
337,1775429999,3600,34.3902,Normal
337,1775430059,3600,47.768,Normal
337,1775430119,3600,24.1408,Normal
337,1775430179,3600,43.2512,Normal
337,1775430239,3600,71.8083,Normal
337,1775430299,3600,70.3647,Normal
337,1775430359,3600,105.615,Normal
337,1775430419,3600,101.7609,Normal
337,1775430479,3600,72.3266,Normal
337,1775430539,3600,69.8926,Normal
337,1775430599,3600,69.3456,Normal
337,1775430659,3600,101.3863,Normal
337,1775430719,3600,130.12,Normal
337,1775430779,3600,127.2058,Normal
337,1775430839,3600,91.8354,Normal
337,1775430899,3600,66.2282,Normal
337,1775430959,3600,34.9989,Normal
337,1775431019,3600,9.5698,Normal
337,1775431079,3600,27.4168,Normal
337,1775431139,3600,4.3005,Normal
337,1775431199,3600,8.2366,Normal
337,1775431259,3600,24.4402,Normal
337,1775431319,3600,42.6864,Normal
337,1775431379,3600,34.0878,Normal
337,1775431439,3600,1.8958,Normal
337,1775431499,3600,28.1372,Normal
337,1775431559,3600,67.8245,Normal
337,1775431619,3600,35.9999,Normal
337,1775431679,3600,33.8788,Normal
337,1775431739,3600,58.9586,Normal
337,1775431799,3600,55.5357,Normal
337,1775431859,3600,84.1292,Normal
337,1775431919,3600,78.3283,Normal
337,1775431979,3600,62.7443,Normal
337,1775432039,3600,33.7762,Normal
337,1775432099,3600,33.0698,Normal
337,1775432159,3600,66.2395,Normal
337,1775432219,3600,63.6511,Normal
337,1775432279,3600,88.5032,Normal
337,1775432339,3600,105.4863,Normal
337,1775432399,3600,116.9696,Normal
337,1775432459,3600,73.471,Normal
337,1775432519,3600,84.3783,Normal
337,1775432579,3600,139.7736,Normal
337,1775432639,3600,124.8792,Normal
337,1775432699,3600,130.2048,Normal
337,1775432759,3600,96.172,Normal
337,1775432819,3600,118.3664,Normal
337,1775432879,3600,116.1837,Normal
337,1775432939,3600,86.5962,Normal
337,1775432999,3600,74.9432,Normal
337,1775433059,3600,74.6084,Normal
337,1775433119,3600,96.999,Normal
337,1775433179,3600,56.7121,Normal
337,1775433239,3600,52.398,Normal
337,1775433299,3600,34.4375,Normal
337,1775433359,3600,12.2465,Normal
337,1775433419,3600,32.6056,Normal
337,1775433479,3600,15.2087,Normal
337,1775433539,3600,36.0105,Normal
337,1775433599,3600,58.1908,Normal
337,1775433659,3600,24.1769,Normal
337,1775433719,3600,6.5837,Normal
337,1775433779,3600,7.0841,Normal
337,1775433839,3600,21.2302,Normal
337,1775433899,3600,32.2553,Normal
337,1775433959,3600,0.0196,Normal
337,1775434019,3600,51.5728,Normal
337,1775434079,3600,83.5259,Normal
337,1775434139,3600,73.5735,Normal
337,1775434199,3600,65.5564,Normal
337,1775434259,3600,42.3178,Normal
337,1775434319,3600,16.8466,Normal
337,1775434379,3600,16.0538,Normal
337,1775434439,3600,12.7245,Normal
337,1775434499,3600,37.5821,Normal
337,1775434559,3600,63.6802,Normal
337,1775434619,3600,68.5499,Normal
337,1775434679,3600,118.5677,Normal
337,1775434739,3600,108.9389,Normal
337,1775434799,3600,91.8792,Normal
337,1775434859,3600,92.0548,Normal
337,1775434919,3600,78.7481,Normal
337,1775434979,3600,84.0337,Normal
337,1775435039,3600,114.5029,Normal
337,1775435099,3600,131.9939,Normal
337,1775435159,3600,93.1324,Normal
337,1775435219,3600,77.1354,Normal
337,1775435279,3600,71.9911,Normal
337,1775435339,3600,83.0355,Normal
337,1775435399,3600,102.8069,Normal
337,1775435459,3600,67.742,Normal
337,1775435519,3600,89.3293,Normal
337,1775435579,3600,86.1009,Normal
337,1775435639,3600,73.7315,Normal
337,1775435699,3600,68.4723,Normal
337,1775435759,3600,113.273,Normal
337,1775435819,3600,60.9664,Normal
337,1775435879,3600,40.5015,Normal
337,1775435939,3600,35.6344,Normal
337,1775435999,3600,24.3574,Normal
337,1775436059,3600,11.9978,Normal
337,1775436119,3600,43.2911,Normal
337,1775436179,3600,46.2125,Normal
337,1775436239,3600,6.7268,Normal
337,1775436299,3600,14.7725,Normal
337,1775436359,3600,20.0192,Normal
337,1775436419,3600,3.4942,Normal
337,1775436479,3600,2.7334,Normal
337,1775436539,3600,9.4192,Normal
337,1775436599,3600,3.076,Normal
337,1775436659,3600,29.3788,Normal
337,1775436719,3600,41.7294,Normal
337,1775436779,3600,21.2094,Normal
337,1775436839,3600,64.5031,Normal
337,1775436899,3600,50.4829,Normal
337,1775436959,3600,29.1569,Normal
337,1775437019,3600,56.0134,Normal
337,1775437079,3600,20.2577,Normal
337,1775437139,3600,19.8121,Normal
337,1775437199,3600,48.3975,Normal
337,1775437259,3600,65.5774,Normal
337,1775437319,3600,44.7541,Normal
337,1775437379,3600,59.7314,Normal
337,1775437439,3600,93.3792,Normal
337,1775437499,3600,100.0255,Normal
337,1775437559,3600,89.2494,Normal
337,1775437619,3600,83.3332,Normal
337,1775437679,3600,87.2429,Normal
337,1775437739,3600,81.1333,Normal
337,1775437799,3600,102.1461,Normal
337,1775437859,3600,113.2499,Normal
337,1775437919,3600,123.7758,Normal
337,1775437979,3600,113.3931,Normal
337,1775438039,3600,124.6104,Normal
337,1775438099,3600,102.1565,Normal
337,1775438159,3600,145.6973,Normal
337,1775438219,3600,150.564,Normal
337,1775438279,3600,200.0875,Normal
337,1775438339,3600,200.3581,Normal
337,1775438399,3600,208.6545,Normal
337,1775438459,3600,239.7706,Normal
337,1775438519,3600,266.9612,Elevated
337,1775438579,3600,308.0667,High
337,1775438639,3600,332.0588,High
337,1775438699,3600,325.0625,High
337,1775438759,3600,295.3748,High
337,1775438819,3600,317.3368,High
337,1775438879,3600,292.4664,High
337,1775438939,3600,285.9477,Elevated
337,1775438999,3600,300.7553,High
337,1775439059,3600,268.746,Elevated
337,1775439119,3600,285.7702,Elevated
337,1775439179,3600,282.3744,Elevated
337,1775439239,3600,308.1116,High
337,1775439299,3600,328.2669,High
337,1775439359,3600,341.3518,High
337,1775439419,3600,301.158,High
337,1775439479,3600,288.9149,High
337,1775439539,3600,299.5953,High
337,1775439599,3600,296.2011,High
337,1775439659,3600,320.5059,High
337,1775439719,3600,377.1131,High
337,1775439779,3600,342.3765,High
337,1775439839,3600,249.449,Elevated
337,1775439899,3600,229.4806,Normal
337,1775439959,3600,227.0622,Normal
337,1775440019,3600,241.9036,Normal
337,1775440079,3600,235.7268,Normal
337,1775440139,3600,240.2279,Normal
337,1775440199,3600,221.3399,Normal
337,1775440259,3600,256.4617,Elevated
337,1775440319,3600,241.3193,Normal
337,1775440379,3600,248.3202,Elevated
337,1775440439,3600,281.8834,Elevated
337,1775440499,3600,277.5643,Elevated
337,1775440559,3600,238.0599,Normal
337,1775440619,3600,202.7933,Normal
337,1775440679,3600,174.7662,Normal
337,1775440739,3600,195.8256,Normal
337,1775440799,3600,166.2211,Normal
337,1775440859,3600,165.4794,Normal
337,1775440919,3600,169.52,Normal
337,1775440979,3600,159.0321,Normal
337,1775441039,3600,177.3345,Normal
337,1775441099,3600,166.0121,Normal
337,1775441159,3600,136.5073,Normal
337,1775441219,3600,196.4642,Normal
337,1775441279,3600,240.2796,Normal
337,1775441339,3600,233.5288,Normal
337,1775441399,3600,204.8665,Normal
337,1775441459,3600,157.0096,Normal
337,1775441519,3600,163.9266,Normal
337,1775441579,3600,165.2215,Normal
337,1775441639,3600,162.7182,Normal
337,1775441699,3600,153.1057,Normal
337,1775441759,3600,85.0368,Normal
337,1775441819,3600,77.2227,Normal
337,1775441879,3600,52.6015,Normal
337,1775441939,3600,56.2977,Normal
337,1775441999,3600,62.1791,Normal
337,1775442059,3600,73.474,Normal
337,1775442119,3600,85.8468,Normal
337,1775442179,3600,48.7294,Normal
337,1775442239,3600,43.8269,Normal
337,1775442299,3600,53.6429,Normal
337,1775442359,3600,35.9613,Normal
337,1775442419,3600,15.7458,Normal
337,1775442479,3600,21.4026,Normal
337,1775442539,3600,22.1499,Normal
337,1775442599,3600,31.8993,Normal
337,1775442659,3600,43.9408,Normal
337,1775442719,3600,25.0202,Normal
337,1775442779,3600,11.3784,Normal
337,1775442839,3600,30.3073,Normal
337,1775442899,3600,65.5668,Normal
337,1775442959,3600,59.3436,Normal
337,1775443019,3600,42.4721,Normal
337,1775443079,3600,24.9198,Normal
337,1775443139,3600,27.3015,Normal
337,1775443199,3600,56.7889,Normal
337,1775443259,3600,74.1243,Normal
337,1775443319,3600,84.2173,Normal
337,1775443379,3600,92.5384,Normal
337,1775443439,3600,48.1621,Normal
337,1775443499,3600,33.0929,Normal
337,1775443559,3600,25.1442,Normal
337,1775443619,3600,49.3921,Normal
337,1775443679,3600,79.2896,Normal
337,1775443739,3600,72.7373,Normal
337,1775443799,3600,37.7594,Normal
337,1775443859,3600,44.6134,Normal
337,1775443919,3600,56.4559,Normal
337,1775443979,3600,61.9074,Normal
337,1775444039,3600,32.7194,Normal
337,1775444099,3600,55.2203,Normal
337,1775444159,3600,45.4867,Normal
337,1775444219,3600,54.3184,Normal
337,1775444279,3600,47.1117,Normal
337,1775444339,3600,85.415,Normal
337,1775444399,3600,79.6048,Normal
337,1775444459,3600,80.0003,Normal
337,1775444519,3600,73.4637,Normal
337,1775444579,3600,53.7652,Normal
337,1775444639,3600,57.3744,Normal
337,1775444699,3600,42.058,Normal
337,1775444759,3600,7.0519,Normal
337,1775444819,3600,45.0895,Normal
337,1775444879,3600,45.266,Normal
337,1775444939,3600,61.4047,Normal
337,1775444999,3600,72.7762,Normal
337,1775445059,3600,47.1484,Normal
337,1775445119,3600,95.897,Normal
337,1775445179,3600,69.1121,Normal
337,1775445239,3600,85.1165,Normal
337,1775445299,3600,109.935,Normal
337,1775445359,3600,76.4016,Normal
337,1775445419,3600,92.0314,Normal
337,1775445479,3600,71.6494,Normal
337,1775445539,3600,78.0985,Normal
337,1775445599,3600,104.7753,Normal
337,1775445659,3600,156.4522,Normal
337,1775445719,3600,169.9611,Normal
337,1775445779,3600,156.5897,Normal
337,1775445839,3600,167.2816,Normal
337,1775445899,3600,167.5843,Normal
337,1775445959,3600,131.2113,Normal
337,1775446019,3600,140.7142,Normal
337,1775446079,3600,145.9691,Normal
337,1775446139,3600,192.4031,Normal
337,1775446199,3600,193.783,Normal
337,1775446259,3600,169.5031,Normal
337,1775446319,3600,135.4245,Normal
337,1775446379,3600,108.2335,Normal
337,1775446439,3600,101.3808,Normal
337,1775446499,3600,109.26,Normal
337,1775446559,3600,115.248,Normal
337,1775446619,3600,91.4696,Normal
337,1775446679,3600,99.3089,Normal
337,1775446739,3600,155.4137,Normal
337,1775446799,3600,121.8859,Normal
337,1775446859,3600,173.2998,Normal
337,1775446919,3600,190.8658,Normal
337,1775446979,3600,200.7198,Normal
337,1775447039,3600,225.1647,Normal
337,1775447099,3600,296.1876,High
337,1775447159,3600,267.5858,Elevated
337,1775447219,3600,210.5078,Normal
337,1775447279,3600,185.7202,Normal
337,1775447339,3600,164.4875,Normal
337,1775447399,3600,177.3339,Normal
337,1775447459,3600,188.1254,Normal
337,1775447519,3600,153.0571,Normal
337,1775447579,3600,141.4576,Normal
337,1775447639,3600,171.3943,Normal
